Country Name,Country Code,Series,Series Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025]
East Asia & Pacific,EAS,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,3.0936199426651,..,..,..,..,..,3.55137991905212,3.82876992225647,..,3.85395002365112,3.63499498367309,3.90511000156403,3.45455002784729,3.50850009918213,4.53097987174988,3.63949990272522,4.12580490112305,4.57746005058289,4.5264048576355,4.71484994888306,..,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific,EAS,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,80.41244,81.63425,82.16196,82.64431,83.21574,83.77915,84.27193,89.32095,89.67199,90.02174,90.31385,90.73948,91.12373,91.51487,91.86685,92.24869,92.67111,93.66003,93.92569,94.24691,94.26799,94.07524,94.31336,94.42037,94.91773,95.13827,95.27538,95.47143,95.62532,95.77401,..,..,..,..,..,..
East Asia & Pacific (excluding high income),EAP,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,7437359,7396424,8328285,9765388,11749736,14652276,16899064,18696612,15097657,10626821,9829781,8721639,8351421,8048620,8424995,8432810,9445079,7318821,7162871,6441823,6157825,5827165,5685627,5996836,5870216,5803268,5927766,5686941,5663798,5927426,..,..,..,..,..,..
East Asia & Pacific (excluding high income),EAP,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,119.26824,117.39434,115.77604,113.85192,111.86954,109.68456,107.43558,105.77224,105.97399,106.4419,108.11876,109.90603,108.43894,106.99426,105.60979,104.00122,101.91775,102.28567,102.27315,102.14802,101.89827,102.21313,102.91493,102.55913,100.42351,100.67395,101.52373,102.14676,102.30833,103.56396,..,..,..,..,..,..
East Asia & Pacific (excluding high income),EAP,"Gross enrolment ratio, lower secondary, both sexes (%)",SE.SEC.ENRR.LO,..,..,..,..,67.17849,70.50172,74.88315,77.20434,76.51851,75.49811,75.23108,76.26485,78.27808,82.25447,86.27664,89.06115,91.48226,94.38624,94.07075,94.04271,93.55606,92.78009,91.50107,90.05445,88.50267,89.83354,89.88072,90.37685,92.24833,94.39519,..,..,..,..,..,..
East Asia & Pacific (excluding high income),EAP,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,2.44208997488022,2.89630997180939,3.73306500911713,..,..,4.26055991649628,2.66855001449585,2.99708008766174,..,2.58137989044189,..,..,3.07841992378235,3.50850009918213,3.86193990707397,4.07677006721497,4.60902976989746,4.86595010757446,4.53144001960754,..,..,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (excluding high income),EAP,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,79.78748,81.12926,81.69489,82.21534,82.8107,83.39981,83.9193,89.55479,89.92096,90.24909,90.55647,91.00655,91.3847,91.75577,92.09282,92.4609,92.88399,93.96147,94.1986,94.51883,94.60774,94.45591,94.67794,94.77902,95.19567,95.40923,95.53955,95.72929,95.87912,96.02679,..,..,..,..,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,7405988,7363106,8293688,9730098,11714453,14617425,16864581,18662018,15063099,10591902,9794301,8685569,8314906,8011913,8388333,8396390,9409112,7283327,7127740,6406984,6106183,5758947,5601255,5896965,5726277,5642653,5752094,5496737,5458759,5724946,..,..,..,..,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,119.44352,117.5606,115.93093,113.98822,111.98344,109.77382,107.50187,105.82312,106.02545,106.49786,108.19118,109.9993,108.52435,107.06956,105.66725,104.04439,101.94121,102.31241,102.29978,102.17355,101.93194,102.26016,102.97864,102.62919,100.49864,100.76232,101.6304,102.26835,102.43987,103.70536,..,..,..,..,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,"Gross enrolment ratio, lower secondary, both sexes (%)",SE.SEC.ENRR.LO,..,..,..,..,66.8989,70.25539,74.69034,77.04526,76.35852,75.3358,75.07447,76.12482,78.15796,82.17041,86.2307,89.04406,91.49378,94.4353,94.11683,94.08863,93.59554,92.80942,91.5138,90.04816,88.47561,89.82412,89.8719,90.3748,92.27011,94.44284,..,..,..,..,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,79.52182,80.88,81.45362,81.98232,82.58658,83.18374,83.71184,89.42046,89.79142,90.12408,90.43613,90.89234,91.27607,91.65275,91.99475,92.36782,92.79654,93.8874,94.12742,94.45156,94.54157,94.38782,94.61258,94.71494,95.13671,95.35287,95.48483,95.67691,95.8286,95.9781,..,..,..,..,..,..
Ecuador,ECU,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,..,..,..,..,128115,121288,102732,62327,55723,60406,50654,27626,14231,15549,..,38135,27548,16798,102041,17566,14251,16225,22018,19637,19364,18294,19917,21217,24550,..,..,..,..,..,..,..
Ecuador,ECU,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,122.89901,121.20598,130.47789,126.30046,109.59142,109.5812,110.20513,113.15485,111.36342,111.03748,111.4111,112.10682,112.59968,111.72212,110.64753,109.87432,109.21076,110.01211,107.68655,112.23349,113.08025,114.11767,112.27762,111.3695,112.87849,107.68384,104.93496,103.53494,103.26795,..,..,..,..,..,..,..
Ecuador,ECU,"Gross enrolment ratio, lower secondary, both sexes (%)",SE.SEC.ENRR.LO,..,..,..,..,..,..,..,..,63.1396,64.34594,64.24337,64.75199,66.19288,66.33709,66.9439,70.04591,72.74915,74.29942,..,101.38516,104.47295,107.44121,109.94122,112.80051,115.42206,112.19621,108.72792,105.34267,105.33532,..,..,..,..,..,..,..
Ecuador,ECU,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,1.99764,..,..,2.19537,1.54734,1.15093,..,..,..,..,..,..,..,..,4.34242,4.50743,4.72689,4.64307,5.00464,5.26099,4.9987,..,..,..,..,..,..,..,..,..,..
Ecuador,ECU,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,88.29876,..,..,..,..,..,..,..,..,..,..,90.98403,..,..,..,..,..,92.09679,92.39005,92.24976,91.85404,91.5869,92.06473,93.29463,94.22264,94.45566,94.35023,92.82979,..,..,..,..,..,..,..,..
"Egypt, Arab Rep.",EGY,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,..,..,..,..,1021099,..,..,918774,..,1093575,940878,859931,779610,698991,629617,740263,1021441,571625,..,419055,232505,399760,93461,..,44389,..,57267,63338,77552,90674,..,..,..,..,..,..
"Egypt, Arab Rep.",EGY,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,91.01533,93.46299,85.28523,86.09588,95.50858,88.31235,97.1401,96.42913,..,94.42241,93.82132,93.96899,94.78853,95.33437,95.71114,95.70667,97.26132,98.3865,..,101.38257,102.28534,99.18449,104.77974,105.09443,103.87154,..,105.39358,106.13347,106.28493,106.40956,..,..,..,..,..,..
"Egypt, Arab Rep.",EGY,"Gross enrolment ratio, lower secondary, both sexes (%)",SE.SEC.ENRR.LO,..,..,..,..,..,76.54803,77.15105,..,..,91.80479,94.07371,94.57887,97.15999,92.187,92.02343,..,..,..,..,87.83553,89.23214,91.40724,91.51315,92.67743,94.12762,..,98.23657,98.60001,98.92814,100.95944,..,..,..,..,..,..
"Egypt, Arab Rep.",EGY,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,4.05067,4.1977,4.58376,4.604,4.67157,..,..,..,..,..,..,4.94563,4.67072,4.79443,4.00178,3.68461,3.76083,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Egypt, Arab Rep.",EGY,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,55.587,..,..,..,..,..,..,..,..,67.33187,66.36991,..,..,..,72.04785,..,73.86559,72.4425,..,..,..,71.16825,..,..,..,..,..,..,..,..
El Salvador,SLV,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,..,..,..,..,..,..,..,..,129937,..,62638,56806,42074,38209,..,..,..,..,..,..,..,..,..,..,50020,64815,74263,102738,95746,..,..,..,..,..,..,..
El Salvador,SLV,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,..,99.396,102.39858,103.31573,..,103.57154,111.10976,78.62222,112.2226,112.64011,112.13527,112.63912,113.40176,115.48497,118.17102,118.20685,117.68264,123.49582,115.92366,114.74882,114.97299,114.16257,112.3888,109.69133,106.27581,102.65757,99.80045,96.15064,94.82711,..,..,..,..,..,..,..
El Salvador,SLV,"Gross enrolment ratio, lower secondary, both sexes (%)",SE.SEC.ENRR.LO,..,..,..,..,..,60.45991,61.4747,..,69.2499,71.48978,72.34501,75.96307,79.68987,82.34145,83.22137,82.46449,81.4129,81.5741,83.11725,86.0435,90.13036,92.90883,94.96957,96.66745,96.4571,94.44597,91.96226,87.9511,87.08629,..,..,..,..,..,..,..
El Salvador,SLV,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,2.54725,2.56261,2.83868,..,3.24284,3.13467,..,3.17785,3.49298,3.60985,4.45811,4.6595,4.04807,3.8985,3.71247,3.80149,3.82416,3.90988,3.82524,3.72523,3.59242,..,..,..,..,..,..,..
El Salvador,SLV,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,74.14316,..,..,..,..,..,..,..,..,..,..,..,..,..,83.55946,82.02863,83.9513,84.10289,84.49272,85.49399,..,86.76758,..,87.96985,88.14177,88.48271,89.0086,..,..,..,..,..,..,..
Equatorial Guinea,GNQ,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,..,..,..,..,23795,..,..,..,..,..,24570,20374,22752,25175,..,..,..,..,59450,63547,67334,68909,70017,..,..,83611,..,..,..,..,..,..,..,..,..,..
Equatorial Guinea,GNQ,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,..,..,..,112.69777,114.82121,..,..,..,..,108.04498,103.11262,107.20169,104.05798,94.71421,..,90.01092,..,..,72.16177,70.1953,69.38205,67.9409,69.14431,..,..,61.77515,..,..,..,..,..,..,..,..,..,..
Equatorial Guinea,GNQ,"Gross enrolment ratio, lower secondary, both sexes (%)",SE.SEC.ENRR.LO,..,..,..,..,..,..,..,..,..,35.45938,36.21683,32.4435,32.83935,..,..,37.99147,..,..,..,..,..,39.77441,41.20741,..,..,33.49195,..,..,..,..,..,..,..,..,..,..
Equatorial Guinea,GNQ,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,2.18798,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Equatorial Guinea,GNQ,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,88.3083,..,..,..,..,..,..,..,..,..,94.37054,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Eritrea,ERI,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,..,..,229106,..,231606,233515,231358,229638,..,199867,171852,160101,126612,95191,72678,53201,46765,66304,80594,99124,117798,114587,113594,144901,162329,186394,..,238210,241988,..,..,..,..,..,..,..
Eritrea,ERI,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,32.15279,29.60636,46.68109,55.20258,59.99079,63.07301,66.25253,65.67089,..,71.01039,80.25584,81.24861,91.5184,101.58068,108.56859,112.46723,111.95072,103.10507,97.44982,91.38322,83.67567,86.23454,87.27343,92.24737,79.85055,76.161,..,68.47452,68.43383,..,..,..,..,..,..,..
Eritrea,ERI,"Gross enrolment ratio, lower secondary, both sexes (%)",SE.SEC.ENRR.LO,..,..,..,..,..,..,31.0958,36.2174,..,48.68023,52.04089,51.44911,53.1912,56.78409,53.62973,61.62824,67.51592,66.09093,69.59263,75.62335,78.92554,83.25808,91.01049,77.04838,71.06391,65.13347,..,63.06153,66.20293,..,..,..,..,..,..,..
Eritrea,ERI,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,1.63855,..,4.62058,5.26281,..,4.04716,3.5239,..,3.14897,..,2.127,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Eritrea,ERI,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,52.51395,..,..,..,..,..,64.66297,..,..,..,..,..,..,..,..,..,76.57052,..,..,..,..,..,..,..
Estonia,EST,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,..,..,..,..,..,17158,12362,..,999,1036,1221,1232,1218,552,1177,1220,1177,68,322,606,404,18,34,947,1598,2012,2244,2142,1946,..,..,..,..,..,..,..
Estonia,EST,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,93.52155,92.24202,91.72743,89.63854,90.45841,91.73921,95.49847,97.21466,99.56613,101.38303,102.96704,103.77445,102.38053,101.18794,99.68179,98.90731,97.70077,98.90848,101.61071,103.06117,103.03214,101.71394,100.95449,99.56826,98.00723,97.14641,97.1178,97.23017,97.66769,..,..,..,..,..,..,..
Estonia,EST,"Gross enrolment ratio, lower secondary, both sexes (%)",SE.SEC.ENRR.LO,..,..,..,..,..,..,94.43817,..,93.06813,95.19852,96.36449,98.72477,102.09751,104.88081,108.49075,110.22047,109.89384,106.61203,103.70077,101.75165,102.84427,104.54676,106.20397,107.55123,107.95114,107.41158,106.6238,104.98116,103.6147,..,..,..,..,..,..,..
Estonia,EST,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,5.70691,5.50267,5.90541,6.06233,6.34614,6.24435,6.64656,5.33243,5.22461,5.43131,5.27117,4.87735,4.81316,..,4.62064,5.47738,5.92652,5.47338,4.96992,4.68269,4.81267,5.36708,5.10685,5.17054,4.97338,..,..,..,..,..,..,..,..
Estonia,EST,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,99.7672,..,..,..,..,..,..,..,..,..,..,99.88579,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Eswatini,SWZ,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,50112,50933,49413,50588,46978,41251,42342,..,..,..,..,..,..,..,..,..,..,..,..,34556,23434,13336,22581,30229,29136,31776,31985,35890,33794,..,..,..,..,..,..,..
Eswatini,SWZ,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,91.63648,92.09235,93.65746,95.23349,97.6495,101.94876,102.43696,103.80096,104.64851,106.19448,106.3866,104.9926,103.31846,103.27497,108.88582,111.77379,117.63808,120.26621,..,120.01546,124.90719,124.49223,123.65051,121.94038,120.72312,119.21538,116.79501,115.16014,114.69362,..,..,..,..,..,..,..
Eswatini,SWZ,"Gross enrolment ratio, lower secondary, both sexes (%)",SE.SEC.ENRR.LO,..,..,..,..,..,..,49.43242,..,52.83497,54.143,52.56433,55.03626,57.14356,56.42905,59.44966,61.49759,65.72734,71.95865,..,69.51917,74.53325,76.48197,77.59166,80.48307,82.95546,85.15792,89.0012,..,..,..,..,..,..,..,..,..
Eswatini,SWZ,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,5.48457,..,..,..,5.14029,5.65314,4.93816,..,..,5.09095,5.50848,4.83824,4.44087,5.81677,5.40161,6.48462,6.55476,..,6.61812,6.47135,6.11837,6.86433,..,..,7.07032,..,..,..,..,..,..,..,..,..,..,..
Eswatini,SWZ,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,81.6607,..,..,..,..,..,..,..,..,..,83.09829,..,..,..,..,..,..,..,88.41938,..,..,..,..,..,..,..
Ethiopia,ETH,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,..,..,..,..,7228304,7270373,7103331,..,6728261,6643489,6382724,6085635,6014090,6143478,6045715,4919386,4513859,3955683,3286605,3441635,3811908,3293817,3113007,..,2194044,2306559,..,..,..,..,..,..,..,..,..,..
Ethiopia,ETH,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,35.25617,31.55646,25.28102,21.70808,25.53083,29.22492,35.12107,40.53781,50.21012,49.64948,54.71842,60.58218,63.79334,65.08452,67.91499,79.05261,83.2289,89.07444,94.75041,93.42682,91.65653,94.27972,94.26506,..,99.25276,100.97149,..,..,..,..,..,..,..,..,..,..
Ethiopia,ETH,"Gross enrolment ratio, lower secondary, both sexes (%)",SE.SEC.ENRR.LO,..,..,..,..,14.30027,14.30506,14.69765,15.96402,..,14.81667,16.09756,18.64291,22.74406,26.35936,29.49506,33.40183,38.6019,41.39621,42.41178,41.75491,42.91294,44.27692,46.32585,..,41.64031,42.94131,..,43.34641,..,..,..,..,..,..,..,..
Ethiopia,ETH,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,2.35421,..,..,2.77462,2.75794,..,..,3.98311,3.70029,3.63245,..,..,..,5.49096,5.45113,5.4082,4.42207,4.49659,5.48576,5.56678,4.49855,4.60202,4.73792,..,..,..,..,..,..,..,..,..,..
Ethiopia,ETH,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,27.01135,..,..,..,..,..,..,..,..,..,35.9,29.82034,..,38.99598,..,..,..,..,..,..,..,..,..,51.77118,..,..,..,..,..,..,..,..
Euro area,EMU,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,557954,581334,659284,627079,640094,538931,394122,356652,114410,188235,195011,215855,362367,364236,356258,201856,187127,152594,183506,200577,196064,160579,181012,202579,264100,216592,184999,211827,242502,241279,..,..,..,..,..,..
Euro area,EMU,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,103.70829,102.9896,101.95512,102.08397,102.37243,102.57425,103.27255,103.05871,104.43766,104.07963,104.05622,103.63731,102.90145,102.64194,102.54319,103.52854,103.94531,104.22136,104.15203,103.72125,103.36126,103.1682,102.77729,103.12005,102.37699,102.39508,102.12313,102.64669,102.6105,102.61332,..,..,..,..,..,..
Euro area,EMU,"Gross enrolment ratio, lower secondary, both sexes (%)",SE.SEC.ENRR.LO,..,..,100.73496,104.26731,106.91941,106.43459,105.33905,104.06694,103.10538,101.95979,103.96971,104.9161,105.95435,106.84396,106.8033,107.89521,107.45047,106.51021,105.56564,106.08455,106.32845,105.9892,105.71418,107.10012,105.8157,105.65537,105.57462,105.92519,105.9772,106.02554,..,..,..,..,..,..
Euro area,EMU,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,4.54366993904114,4.79719495773315,..,4.84046983718872,4.69718480110168,4.70149517059327,4.79600501060485,..,4.5986499786377,4.80128002166748,4.89363503456116,5.33506011962891,5.40916013717651,5.10851001739502,5.07847023010254,5.07075977325439,4.90802001953125,4.81708002090454,5.18502497673034,5.5754702091217,5.54139995574952,5.31856513023376,5.46131992340088,5.37679004669189,5.28161978721619,..,..,..,..,..,..,..,..,..,..,..
Euro area,EMU,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia,ECS,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,2520444,2322178,2440300,2568092,2638471,2791227,2520507,2473078,1823280,1684637,1792659,1575210,1440939,1317589,1306945,1476900,1515647,1456953,1185568,1311627,1152455,1099530,1118742,975119,1104627,999914,991113,1002206,1076065,1111526,..,..,..,..,..,..
Europe & Central Asia,ECS,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,103.86595,104.25499,103.65981,103.47015,103.16433,102.80509,102.63724,102.2145,102.941,102.93381,102.80467,103.53706,104.15285,103.10553,102.49801,101.63905,101.26104,101.34672,101.65612,101.34043,101.5511,101.69304,101.65978,103.07706,101.98525,101.26836,101.2044,100.66032,100.85714,100.7812,..,..,..,..,..,..
Europe & Central Asia,ECS,"Gross enrolment ratio, lower secondary, both sexes (%)",SE.SEC.ENRR.LO,..,..,..,94.96114,95.24566,95.81829,94.86628,94.55607,94.96006,95.17714,96.2139,98.08781,98.47798,98.5657,96.52573,96.59832,97.18748,97.27809,97.78758,98.71843,99.96483,100.20877,99.9958,102.00818,101.75209,101.25357,101.76125,102.92009,102.87846,102.85951,..,..,..,..,..,..
Europe & Central Asia,ECS,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,4.62546515464783,4.534334897995,..,4.45345020294189,4.52335977554321,4.17637014389038,4.68049001693726,4.56979513168335,4.95780491828918,4.8550500869751,4.92541003227234,4.93479990959167,4.69981503486633,4.95673012733459,5.13067007064819,5.25953483581543,4.99362015724182,4.93331003189087,5.04048013687134,5.12325000762939,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia,ECS,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,95.67233,95.81139,95.97294,96.09913,96.24655,96.36094,96.42076,96.51696,96.69612,96.7902,96.91914,96.92447,97.07691,97.08747,97.24707,97.41753,97.58095,97.89368,97.99822,98.06864,98.11635,98.16487,98.25479,98.27192,98.33352,98.37897,..,..,..,..,..,..
Europe & Central Asia (excluding high income),ECA,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,..,..,..,1164962,1376623,1678028,1556091,1629266,1489732,1240164,1338888,1121605,845026,715501,670897,1000924,1039834,973403,757971,854316,727673,707049,728938,609032,670300,610786,605438,565627,588631,627142,..,..,..,..,..,..
Europe & Central Asia (excluding high income),ECA,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,106.6934,108.42946,107.77105,106.65086,105.51173,104.56412,103.61015,102.89324,103.00672,103.48307,103.23306,105.28784,107.55235,105.30297,102.83903,100.1875,99.28909,99.4841,99.89825,99.49078,100.10542,100.5967,100.18552,102.60145,101.82229,100.20452,100.47102,98.8549,99.66861,99.50011,..,..,..,..,..,..
Europe & Central Asia (excluding high income),ECA,"Gross enrolment ratio, lower secondary, both sexes (%)",SE.SEC.ENRR.LO,..,..,..,..,..,..,..,89.37914,90.26302,90.64114,91.51197,94.40076,94.42357,93.78196,90.14479,89.16679,90.42387,91.34676,92.27557,93.25308,95.02116,95.80263,95.92888,98.1391,98.30611,97.41267,97.78401,99.18802,99.48432,99.45658,..,..,..,..,..,..
Europe & Central Asia (excluding high income),ECA,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,3.61807990074158,3.25661993026733,3.29052996635437,3.30014991760254,3.42195010185242,3.25867009162903,3.51215004920959,3.403480052948,3.81204509735108,4.16305994987488,4.28574991226196,..,4.04653000831604,3.90388011932373,..,..,..,..,..,..,..,..,..,..,..,..,..
